metabolite,estimate_trt_(Intercept),estimate_trt_trtlive,estimate_trt_genotypeR500,estimate_trt_trtlive:genotypeR500,p.value_trt_trtlive,p.value_trt_genotypeR500,p.value_trt_trtlive:genotypeR500,estimate_leaf_(Intercept),estimate_leaf_value_scale,p.value_leaf_value_scale,tissue,FDR_trt_trtlive,FDR_trt_genotypeR500,FDR_trt_trtlive:genotypeR500,FDR_leaf_value_scale,sig.both
met_per_mg_leaf_UDP-N-acetylglucosamine,3.424695984936467,-0.20183606272555332,0.7924532392283129,-0.5709903063327262,0.7708044148459029,0.1673689490736751,0.5608422462580558,2.008993159763135e-16,0.17986085085158607,0.2938699237912199,leaf,0.9355970828474407,0.24753726921820857,0.8436601311232292,0.7151720667632413,FALSE
met_per_mg_leaf_tyrosine,1089.340784763879,102.68670041464897,-421.12645343986657,-170.60323656681427,0.5727593205748536,0.007358985167160691,0.508010520486216,2.059302989877793e-16,-0.3639426964299989,0.029106770070076768,leaf,0.9281005133196085,0.027557050838729395,0.8128168327779456,0.22875438327663908,FALSE
met_per_mg_leaf_tryptophan,216.24269795311992,72.07166903297079,-37.71486588106315,-101.00468594275551,0.24731210373827,0.45561338344179036,0.25151597727133657,2.1857374350437274e-16,-0.3438984146136349,0.04000656329993429,leaf,0.9281005133196085,0.5522439217641947,0.6036531831638293,0.25146982645672983,FALSE
met_per_mg_leaf_tocopherol alpha-,22.633382672856815,1.9991984012409652,1.2223011832913622,-3.119778512614974,0.664186444126303,0.7449548795604568,0.6320115898385977,2.6415519127937133e-16,0.2520684338855812,0.1380470727415912,leaf,0.9281005133196085,0.8026424053149774,0.8970487081580097,0.44175063277309184,FALSE
met_per_mg_leaf_thymine,3.523770943470209,-0.01929392809646148,-0.407733823301016,-0.5049629361558347,0.9834441760359875,0.5920501903273283,0.7012862690447458,1.694776504429797e-16,-0.10020174035059269,0.560930982845498,leaf,0.9941416445800659,0.6900717450172833,0.9280179199389117,0.8733770295700142,FALSE
met_per_mg_leaf_threonine,703.592690048356,-62.36506435339912,-225.6299851786662,-158.88302667143333,0.6654304629189187,0.06200203180987898,0.4374949441523528,1.4940969697754398e-16,-0.37782398302326625,0.02309347323007398,leaf,0.9281005133196085,0.13307753168949635,0.7475641764156707,0.22875438327663908,FALSE
met_per_mg_leaf_threonic acid,184.61238231511834,8.051218169921126,251.7967857527184,-108.8111975541542,0.9009124762753288,3.478842924531519e-5,0.23920105215323068,4.8148602250843795e-17,-0.3293993488417945,0.04978768003872501,leaf,0.9941416445800659,3.8267272169846707e-4,0.5977085734955636,0.275936601520833,FALSE
met_per_mg_leaf_tagatose,30.364949618522534,6.201652808849683,7.337738611136647,-8.901933435687319,0.20302312098743225,0.06878190325084263,0.1965038497807724,2.056186327035496e-16,0.2530321487013058,0.13649657848513083,leaf,0.9281005133196085,0.13695622242509822,0.5977085734955636,0.44175063277309184,FALSE
met_per_mg_leaf_sucrose,181.1942408476971,-14.747071533707558,2698.8620537699176,881.6584207483212,0.9936831351035695,0.08317395114638548,0.7380805750872766,1.3796494038234863e-16,0.09577956103501152,0.5784322614153583,leaf,0.9941416445800659,0.15324754494440954,0.9358070372194424,0.8733770295700142,FALSE
met_per_mg_leaf_succinic acid,410.628777630849,75.7583933629573,-119.13801837288673,-143.28742366800253,0.3312197902198648,0.06643387770557156,0.1963525395526424,2.112963438488236e-16,-0.1195160436273786,0.4875044271168296,leaf,0.9281005133196085,0.13595770321140227,0.5977085734955636,0.8330172735200195,FALSE
met_per_mg_leaf_stigmasterol,4.115320324202428,-0.27887897168976533,-0.13261340387946915,-0.7905286328467261,0.6966601524724394,0.8202550192369187,0.4362295870268008,1.6057714772318456e-16,0.008386068414957043,0.961284741065242,leaf,0.9281005133196085,0.8542300792053118,0.7475641764156707,0.9803067167814137,FALSE
