module,category,soilFC,tissue,InX
bisque4,cold_root_FC_down,-0.12574768362568126,root,In01
bisque4,cold_shoot_FC_down,-0.04092437094589504,root,In01
bisque4,heat_root_FC_down,-0.14770387691019923,root,In01
bisque4,minusFe_root_FC_down,-0.10940501309395463,root,In01
bisque4,minusFe_root_FC_up,-0.454268243427046,root,In01
bisque4,minusK_root_FC_down,-0.17383893136692027,root,In01
bisque4,minusK_root_FC_up,-0.19729814024554423,root,In01
bisque4,minusMg_root_FC_up,-0.5822339472869199,root,In01
bisque4,minusMg_shoot_FC_down,-0.021835361774293335,root,In01
bisque4,minusMg_shoot_FC_up,-0.0409152392789522,root,In01
bisque4,minusN_root_FC_up,-0.570025465994036,root,In01
bisque4,minusP_root_FC_up,-0.1405181757417395,root,In01
bisque4,minusPi_shoot_FC_down,-0.1760481744355171,root,In01
black,cold_root_FC_down,-0.002463634633952562,root,In01
black,cold_shoot_FC_down,0.049898245638740804,root,In01
black,cold_shoot_FC_up,0.0178421496609376,root,In01
black,heat_root_FC_down,0.04437662576629443,root,In01
black,heat_root_FC_up,0.004747023680003664,root,In01
black,heat_shoot_FC_down,7.266210083865527e-4,root,In01
black,heat_shoot_FC_up,-0.006721310304763989,root,In01
black,minusFe_root_FC_down,0.05868094936867713,root,In01
black,minusFe_root_FC_up,0.054279830762021995,root,In01
black,minusMg_shoot_FC_down,0.016643583519079526,root,In01
black,minusMg_shoot_FC_up,0.03216174838257507,root,In01
black,minusMn_root_FC_down,0.034072590246108606,root,In01
black,minusN_root_FC_down,0.015075434504684829,root,In01
black,minusN_root_FC_up,0.0360050840100301,root,In01
black,minusN_whole_FC_down,0.08310073587662556,root,In01
black,minusPi_root_FC_down,-0.014108511108814318,root,In01
black,minusPi_shoot_FC_down,4.0641801910490036e-4,root,In01
black,minusPi_shoot_FC_up,0.05213515616379399,root,In01
black,plusMg_root_FC_up,-0.029422724316507456,root,In01
black,plusMg_shoot_FC_down,0.024802836175596678,root,In01
black,plusMg_shoot_FC_up,0.010255438467041883,root,In01
blue,cold_root_FC_down,-0.07895963228178199,root,In01
blue,cold_root_FC_up,-0.08234801029688815,root,In01
blue,cold_shoot_FC_down,-0.07245954196435665,root,In01
blue,cold_shoot_FC_up,-0.09129536454264041,root,In01
blue,heat_root_FC_down,-0.07529234564218278,root,In01
blue,heat_root_FC_up,-0.08670744056730958,root,In01
blue,heat_shoot_FC_down,-0.08744356715459424,root,In01
blue,heat_shoot_FC_up,-0.0710834487411494,root,In01
blue,minusFe_root_FC_down,-0.09882652021410664,root,In01
blue,minusFe_root_FC_up,-0.07640084710362235,root,In01
blue,minusK_root_FC_down,-0.12550025686819327,root,In01
blue,minusK_root_FC_up,-0.08067442160305384,root,In01
blue,minusMg_root_FC_down,-0.07101512308408589,root,In01
blue,minusMg_root_FC_up,-0.5332762801350004,root,In01
blue,minusMg_shoot_FC_down,-0.08111744499735159,root,In01
blue,minusMg_shoot_FC_up,-0.09303224348810982,root,In01
blue,minusMn_root_FC_down,-0.13079996643905573,root,In01
blue,minusMn_root_FC_up,-0.0224213103320081,root,In01
blue,minusN_root_FC_down,-0.15387982770899977,root,In01
blue,minusN_root_FC_up,-0.10531918263129089,root,In01
blue,minusN_whole_FC_down,-0.06701016939063038,root,In01
blue,minusN_whole_FC_up,-0.08603036740602181,root,In01
blue,minusP_root_FC_up,-0.09951638779878295,root,In01
blue,minusPi_root_FC_down,-0.16087956013244248,root,In01
blue,minusPi_root_FC_up,-0.17873540057893825,root,In01
blue,minusPi_shoot_FC_down,-0.111537839795274,root,In01
blue,minusPi_shoot_FC_up,-0.08724962248778008,root,In01
blue,plusAl_shoot_FC_up,-0.06745179895557105,root,In01
blue,plusIAA_seedlings_FC_up,-0.03265724793199848,root,In01
blue,plusMg_root_FC_down,-0.14458431023547522,root,In01
blue,plusMg_root_FC_up,-0.16890372217868843,root,In01
blue,plusMg_shoot_FC_down,-0.09638856135532263,root,In01
blue,plusMg_shoot_FC_up,-0.08304062936327515,root,In01
brown,cold_root_FC_down,-0.04325597379492337,root,In01
brown,cold_root_FC_up,-0.061692801848546426,root,In01
brown,cold_shoot_FC_down,-0.02163875076525216,root,In01
brown,cold_shoot_FC_up,-0.04785086758330681,root,In01
brown,heat_root_FC_down,-0.04257933236515755,root,In01
brown,heat_root_FC_up,7.108595992289446e-4,root,In01
brown,heat_shoot_FC_down,-0.03743151877571289,root,In01
brown,heat_shoot_FC_up,-0.0026838354733493075,root,In01
brown,minusFe_root_FC_down,-0.036559688271009846,root,In01
brown,minusFe_root_FC_up,0.04360721414657243,root,In01
brown,minusMg_shoot_FC_down,-0.0396480514009111,root,In01
brown,minusMg_shoot_FC_up,-0.05055983716802,root,In01
brown,minusMn_root_FC_down,-0.11353530151991931,root,In01
brown,minusN_root_FC_down,-0.09305547187100355,root,In01
brown,minusN_root_FC_up,0.0026399543407723365,root,In01
brown,minusN_whole_FC_down,-0.07073043732217117,root,In01
brown,minusN_whole_FC_up,-0.06999276938459816,root,In01
brown,minusPi_root_FC_down,-0.011066999778742048,root,In01
brown,minusPi_shoot_FC_down,-0.05362710110933231,root,In01
brown,plusAl_root_FC_up,-0.04199153060512597,root,In01
brown,plusMg_root_FC_down,-0.1114274448439647,root,In01
brown,plusMg_shoot_FC_down,-0.03894188041823152,root,In01
brown,plusMg_shoot_FC_up,-0.03553572462938226,root,In01
cyan,cold_root_FC_down,-0.06987811116919146,root,In01
cyan,cold_root_FC_up,-0.1652589758693646,root,In01
cyan,cold_shoot_FC_down,-0.08097543710840524,root,In01
cyan,cold_shoot_FC_up,-0.08096128077488156,root,In01
cyan,heat_root_FC_down,-0.0923456190135442,root,In01
cyan,heat_root_FC_up,-0.06473862629923467,root,In01
cyan,heat_shoot_FC_down,-0.04380700046361164,root,In01
cyan,heat_shoot_FC_up,-0.07607563742066004,root,In01
cyan,minusFe_root_FC_down,-0.10668373594752566,root,In01
cyan,minusFe_root_FC_up,-0.03677241162918865,root,In01
cyan,minusK_root_FC_down,-0.2042230454217848,root,In01
cyan,minusMg_root_FC_down,-0.052881323224776,root,In01
cyan,minusMg_shoot_FC_down,-0.0590526759943625,root,In01
cyan,minusMg_shoot_FC_up,-0.04240825783459927,root,In01
cyan,minusMn_root_FC_down,-0.074247221493144,root,In01
cyan,minusN_root_FC_down,-0.13358919316376464,root,In01
cyan,minusN_root_FC_up,-0.04212352613631728,root,In01
cyan,minusN_whole_FC_up,-0.04599224820829385,root,In01
cyan,minusPi_root_FC_down,-0.11475437804675978,root,In01
cyan,minusPi_root_FC_up,-0.09065210081315946,root,In01
cyan,minusPi_shoot_FC_down,-0.06499210766602773,root,In01
cyan,minusPi_shoot_FC_up,-0.06748363885600782,root,In01
cyan,plusAl_root_FC_up,0.002768225255599419,root,In01
cyan,plusMg_root_FC_up,-0.08863464740290164,root,In01
cyan,plusMg_shoot_FC_down,-0.07227464365842291,root,In01
cyan,plusMg_shoot_FC_up,-0.07748238797261138,root,In01
darkgreen,cold_root_FC_down,-0.0261625242679291,root,In01
darkgreen,cold_root_FC_up,-0.007525015143519954,root,In01
darkgreen,cold_shoot_FC_down,2.9104476514808694e-4,root,In01
darkgreen,cold_shoot_FC_up,0.038650466831355486,root,In01
darkgreen,heat_root_FC_down,-0.014076948798399155,root,In01
darkgreen,heat_root_FC_up,0.18083475256878292,root,In01
darkgreen,heat_shoot_FC_down,-0.079680144839614,root,In01
darkgreen,minusFe_root_FC_down,-0.07210882577298965,root,In01
darkgreen,minusFe_root_FC_up,0.01543496425667816,root,In01
darkgreen,minusK_root_FC_down,-0.04857863494335811,root,In01
darkgreen,minusK_root_FC_up,0.035125693742793215,root,In01
darkgreen,minusMg_root_FC_down,-0.018829040354328735,root,In01
darkgreen,minusMg_root_FC_up,0.15152247990936407,root,In01
darkgreen,minusMg_shoot_FC_down,0.04007620922872246,root,In01
darkgreen,minusMg_shoot_FC_up,-0.003107804575071824,root,In01
darkgreen,minusMn_root_FC_down,-0.13841253594428385,root,In01
darkgreen,minusMn_root_FC_up,-0.06444485520450022,root,In01
darkgreen,minusN_root_FC_down,-0.005937583642457283,root,In01
darkgreen,minusN_root_FC_up,0.004144163420123624,root,In01
darkgreen,minusN_whole_FC_up,-0.07000878960211158,root,In01
darkgreen,minusP_root_FC_up,-0.10400415363262051,root,In01
darkgreen,minusPi_root_FC_up,0.033586042854203135,root,In01
darkgreen,minusPi_shoot_FC_down,-0.009549681130834316,root,In01
darkgreen,minusPi_shoot_FC_up,0.006253804526582856,root,In01
darkgreen,plusMg_root_FC_down,0.032883978688216735,root,In01
darkgreen,plusMg_root_FC_up,-0.0761576112918022,root,In01
darkgreen,plusMg_shoot_FC_up,0.014332629859983749,root,In01
darkgrey,cold_root_FC_down,-0.0520342092402398,root,In01
darkgrey,cold_shoot_FC_down,-0.010807374565085636,root,In01
darkgrey,cold_shoot_FC_up,-0.053230789025119,root,In01
darkgrey,heat_root_FC_down,-0.052265699082008385,root,In01
darkgrey,heat_root_FC_up,0.001918070212157075,root,In01
darkgrey,heat_shoot_FC_down,-9.575115734567537e-4,root,In01
darkgrey,heat_shoot_FC_up,-0.09420588282008309,root,In01
darkgrey,minusFe_root_FC_up,0.008063851873782519,root,In01
darkgrey,minusMg_shoot_FC_down,-0.028353788447459005,root,In01
darkgrey,minusMg_shoot_FC_up,-0.04683347075283561,root,In01
darkgrey,minusN_whole_FC_down,-0.02006228679003128,root,In01
darkgrey,minusPi_root_FC_up,-0.03324280378011295,root,In01
darkgrey,minusPi_shoot_FC_down,-0.042084659747436644,root,In01
darkgrey,minusPi_shoot_FC_up,-0.03388409998876279,root,In01
darkgrey,plusAl_shoot_FC_up,-0.05744017758179733,root,In01
darkgrey,plusMg_root_FC_down,-0.06800045683824758,root,In01
darkgrey,plusMg_shoot_FC_down,-0.0175935210767181,root,In01
darkgrey,plusMg_shoot_FC_up,-0.02650534204939962,root,In01
darkmagenta,cold_root_FC_down,0.09424503922768439,root,In01
darkmagenta,cold_root_FC_up,0.008747158264061135,root,In01
darkmagenta,cold_shoot_FC_down,0.07063389660479238,root,In01
darkmagenta,cold_shoot_FC_up,-0.02481274795848871,root,In01
darkmagenta,heat_root_FC_down,-0.023683734901925362,root,In01
darkmagenta,heat_shoot_FC_down,0.06663476284693758,root,In01
darkmagenta,minusK_root_FC_down,0.0015573395665266349,root,In01
darkmagenta,minusMg_shoot_FC_down,0.050135593300528025,root,In01
darkmagenta,minusMg_shoot_FC_up,0.04001247853669723,root,In01
darkmagenta,minusMn_root_FC_down,0.16454688449716032,root,In01
darkmagenta,minusN_root_FC_up,0.01749905369662815,root,In01
darkmagenta,minusN_whole_FC_up,-0.017453737189683013,root,In01
darkmagenta,minusPi_shoot_FC_down,-0.056415147985368265,root,In01
darkmagenta,plusMg_shoot_FC_down,0.021248848946044813,root,In01
darkmagenta,plusMg_shoot_FC_up,0.03170906194321533,root,In01
darkorange2,cold_root_FC_down,-0.06576873739747739,root,In01
darkorange2,cold_shoot_FC_down,0.09610474576278305,root,In01
darkorange2,cold_shoot_FC_up,0.05326749529004649,root,In01
darkorange2,heat_root_FC_down,-0.05327437441221219,root,In01
darkorange2,minusFe_root_FC_up,-0.11258899885817127,root,In01
darkorange2,minusMg_root_FC_down,-0.02828372278731376,root,In01
darkorange2,minusMg_shoot_FC_down,-0.012397366748058072,root,In01
darkorange2,minusMg_shoot_FC_up,6.582137042687283e-4,root,In01
darkorange2,minusN_root_FC_down,-0.07207086461593658,root,In01
darkorange2,minusN_root_FC_up,0.029387357707552342,root,In01
darkorange2,minusPi_root_FC_up,0.03342721696804164,root,In01
darkorange2,minusPi_shoot_FC_down,0.09415766147282646,root,In01
darkorange2,plusMg_root_FC_down,-0.00910337170743366,root,In01
darkorange2,plusMg_shoot_FC_up,-0.009670454829983709,root,In01
darkred,cold_root_FC_down,0.02526736883865299,root,In01
darkred,cold_root_FC_up,0.012208110978128383,root,In01
darkred,cold_shoot_FC_down,0.007527224502034117,root,In01
darkred,cold_shoot_FC_up,0.049711663783996086,root,In01
darkred,heat_root_FC_down,0.0344291067477263,root,In01
darkred,heat_root_FC_up,0.022438218221752387,root,In01
darkred,heat_shoot_FC_down,-0.02066078021923815,root,In01
darkred,heat_shoot_FC_up,0.09657553599834082,root,In01
darkred,minusFe_root_FC_down,0.10161598548013061,root,In01
darkred,minusFe_root_FC_up,-0.01265096712573182,root,In01
darkred,minusK_root_FC_down,0.10014895423540732,root,In01
darkred,minusK_root_FC_up,0.04537828222162705,root,In01
darkred,minusMg_root_FC_down,-0.04399898316023031,root,In01
darkred,minusMg_shoot_FC_down,0.06978102946350073,root,In01
darkred,minusMg_shoot_FC_up,0.03741428036996368,root,In01
darkred,minusMn_root_FC_down,0.09268013837826763,root,In01
darkred,minusMn_root_FC_up,0.110132781360462,root,In01
darkred,minusN_root_FC_down,-0.05910318174345859,root,In01
darkred,minusN_root_FC_up,0.0611161999197372,root,In01
darkred,minusN_whole_FC_up,-0.07214227412775885,root,In01
darkred,minusPi_root_FC_down,-0.050498810479893054,root,In01
darkred,minusPi_root_FC_up,0.0973121019651956,root,In01
darkred,minusPi_shoot_FC_down,0.18928408036795527,root,In01
darkred,minusPi_shoot_FC_up,0.04950137196563645,root,In01
darkred,plusAl_root_FC_up,-0.06700863697057863,root,In01
darkred,plusIAA_seedlings_FC_up,0.07064796934462679,root,In01
darkred,plusMg_root_FC_down,0.11102938079161427,root,In01
darkred,plusMg_root_FC_up,0.05786870095579104,root,In01
darkred,plusMg_shoot_FC_down,0.01820792821722461,root,In01
darkred,plusMg_shoot_FC_up,0.03372364891958265,root,In01
darkslateblue,cold_root_FC_down,0.06619109249140451,root,In01
darkslateblue,cold_shoot_FC_up,0.08703961507806485,root,In01
darkslateblue,heat_root_FC_down,0.0012911637935552553,root,In01
darkslateblue,heat_shoot_FC_down,0.05544041410383588,root,In01
darkslateblue,minusMg_shoot_FC_down,0.09622435090310508,root,In01
darkslateblue,minusN_root_FC_up,0.09830716836903006,root,In01
darkslateblue,minusPi_shoot_FC_down,0.1032771895830582,root,In01
floralwhite,cold_root_FC_down,0.13865542036760697,root,In01
floralwhite,cold_shoot_FC_down,0.10868138847473019,root,In01
floralwhite,cold_shoot_FC_up,0.1003639124577276,root,In01
floralwhite,heat_root_FC_down,0.0656269140092166,root,In01
floralwhite,heat_root_FC_up,0.21582342830585916,root,In01
floralwhite,heat_shoot_FC_down,0.06315201856851303,root,In01
floralwhite,heat_shoot_FC_up,0.0611625277116566,root,In01
floralwhite,minusFe_root_FC_down,0.19013025466193534,root,In01
floralwhite,minusFe_root_FC_up,0.09327316058726845,root,In01
floralwhite,minusMg_root_FC_up,0.18243628830065695,root,In01
floralwhite,minusMg_shoot_FC_down,0.09345680693393318,root,In01
floralwhite,minusMg_shoot_FC_up,0.12767467810631508,root,In01
floralwhite,minusMn_root_FC_down,0.09113043183361515,root,In01
floralwhite,minusMn_root_FC_up,0.29054842787392854,root,In01
floralwhite,minusN_root_FC_down,0.11926322083818089,root,In01
floralwhite,minusN_root_FC_up,0.1898190047511098,root,In01
floralwhite,minusP_root_FC_up,0.14864517272019523,root,In01
floralwhite,minusPi_root_FC_down,0.19576287712295348,root,In01
floralwhite,minusPi_root_FC_up,0.45153998356858294,root,In01
floralwhite,minusPi_shoot_FC_down,0.12536631336613624,root,In01
floralwhite,minusPi_shoot_FC_up,0.040007707838681135,root,In01
floralwhite,plusMg_shoot_FC_down,0.11938313507550297,root,In01
floralwhite,plusMg_shoot_FC_up,0.047414766794136566,root,In01
green,cold_root_FC_down,0.024819820712265187,root,In01
green,cold_root_FC_up,0.0690131790719143,root,In01
green,cold_shoot_FC_down,0.12390487114104434,root,In01
green,cold_shoot_FC_up,0.11606365342457743,root,In01
green,heat_root_FC_down,-0.007107904067823587,root,In01
green,heat_root_FC_up,-0.14525585149155912,root,In01
green,heat_shoot_FC_down,0.05594109946100806,root,In01
green,minusFe_root_FC_down,0.12563988802048087,root,In01
green,minusFe_root_FC_up,0.04375023531895242,root,In01
green,minusK_root_FC_up,-0.05845167985682968,root,In01
green,minusMg_shoot_FC_down,0.08014821593697607,root,In01
green,minusMg_shoot_FC_up,0.021774422360156725,root,In01
green,minusN_root_FC_down,0.055779089467135765,root,In01
green,minusN_root_FC_up,0.07547786255181427,root,In01
green,minusN_whole_FC_up,0.052225489908754,root,In01
green,minusP_root_FC_up,0.1749227640788699,root,In01
green,minusPi_root_FC_down,0.019798019597324176,root,In01
green,minusPi_root_FC_up,0.15075760214349093,root,In01
green,minusPi_shoot_FC_down,0.058483874541087215,root,In01
green,minusPi_shoot_FC_up,-0.005719271246616117,root,In01
green,minusS_root_FC_up,0.2871873899083639,root,In01
green,plusMg_shoot_FC_down,0.06635818320904606,root,In01
green,plusMg_shoot_FC_up,0.008579280776017866,root,In01
greenyellow,cold_root_FC_down,0.03034783142514748,root,In01
greenyellow,cold_shoot_FC_down,0.0468735667896055,root,In01
greenyellow,cold_shoot_FC_up,0.0050786918189060755,root,In01
greenyellow,heat_root_FC_down,-0.0010186753063661255,root,In01
greenyellow,heat_root_FC_up,0.01288503259253716,root,In01
greenyellow,heat_shoot_FC_up,0.02383390695205438,root,In01
greenyellow,minusFe_root_FC_down,0.061450460451854025,root,In01
greenyellow,minusFe_root_FC_up,0.016036419910156224,root,In01
greenyellow,minusK_root_FC_up,0.0032749334551146043,root,In01
greenyellow,minusMg_shoot_FC_down,0.019868930528222008,root,In01
greenyellow,minusMg_shoot_FC_up,0.019207047773142007,root,In01
greenyellow,minusN_root_FC_down,0.02534736333193506,root,In01
greenyellow,minusN_root_FC_up,0.007874774764567044,root,In01
greenyellow,minusPi_root_FC_up,0.11823405925132247,root,In01
greenyellow,minusPi_shoot_FC_down,0.013806009808828602,root,In01
greenyellow,plusMg_root_FC_up,0.04290070014907215,root,In01
greenyellow,plusMg_shoot_FC_down,0.08152147373974247,root,In01
greenyellow,plusMg_shoot_FC_up,0.0487440923105496,root,In01
grey,cold_root_FC_down,-0.018557113287964902,root,In01
grey,cold_root_FC_up,-0.01786270941658438,root,In01
grey,cold_shoot_FC_down,-0.021741246422670238,root,In01
grey,cold_shoot_FC_up,-0.0123637607325691,root,In01
grey,heat_root_FC_down,-0.027673297385684966,root,In01
grey,heat_root_FC_up,-0.0041357417658379825,root,In01
grey,heat_shoot_FC_down,-0.0048416778963489724,root,In01
grey,heat_shoot_FC_up,-0.013204338083711147,root,In01
grey,minusCa_root_FC_up,0.012026172698924894,root,In01
grey,minusFe_root_FC_down,0.012421475536383168,root,In01
grey,minusFe_root_FC_up,-0.06951361094903652,root,In01
grey,minusK_root_FC_down,0.04239702816409322,root,In01
grey,minusK_root_FC_up,0.02633867686836874,root,In01
grey,minusMg_root_FC_down,-0.03932557427405647,root,In01
grey,minusMg_root_FC_up,-0.05847902403550507,root,In01
grey,minusMg_shoot_FC_down,-0.017189071256760752,root,In01
grey,minusMg_shoot_FC_up,-0.03180890487594293,root,In01
grey,minusMn_root_FC_down,0.017093513507796136,root,In01
grey,minusMn_root_FC_up,-0.005768869746487326,root,In01
grey,minusN_root_FC_down,-0.035045886806987676,root,In01
grey,minusN_root_FC_up,0.015342416926625137,root,In01
grey,minusN_whole_FC_down,0.11117572216311483,root,In01
grey,minusN_whole_FC_up,-0.044603347660066975,root,In01
grey,minusP_root_FC_up,-0.00996436276988031,root,In01
grey,minusPi_root_FC_down,-0.06329002985638091,root,In01
grey,minusPi_root_FC_up,-0.07090999701814597,root,In01
grey,minusPi_shoot_FC_down,-0.036072498967630484,root,In01
grey,minusPi_shoot_FC_up,-0.004788360408186304,root,In01
grey,minusS_root_FC_up,-0.15750630652478786,root,In01
grey,plusAl_root_FC_up,0.00745474131841844,root,In01
grey,plusAl_shoot_FC_up,-0.09609066706943016,root,In01
grey,plusIAA_seedlings_FC_up,-0.011941975151899086,root,In01
grey,plusMg_root_FC_down,0.07163687842277217,root,In01
grey,plusMg_root_FC_up,-0.028791517237728843,root,In01
grey,plusMg_shoot_FC_down,-0.03263928464580958,root,In01
grey,plusMg_shoot_FC_up,9.633462762818995e-4,root,In01
grey60,cold_root_FC_down,-0.05292457402850882,root,In01
grey60,cold_root_FC_up,0.004429538013043115,root,In01
grey60,cold_shoot_FC_up,-0.04844419014693633,root,In01
grey60,heat_root_FC_down,-0.05537822560570536,root,In01
grey60,heat_root_FC_up,-0.04807664830941864,root,In01
grey60,heat_shoot_FC_down,0.041337838047698555,root,In01
grey60,heat_shoot_FC_up,-0.04220859481222448,root,In01
grey60,minusFe_root_FC_down,-0.07706807522826681,root,In01
grey60,minusFe_root_FC_up,-0.05764713241408657,root,In01
grey60,minusK_root_FC_down,0.036028119808320234,root,In01
grey60,minusK_root_FC_up,0.04706005794240883,root,In01
grey60,minusMg_root_FC_up,-0.10109264111108188,root,In01
grey60,minusMg_shoot_FC_down,-0.06224066372219618,root,In01
grey60,minusMg_shoot_FC_up,-0.029527799822908245,root,In01
grey60,minusMn_root_FC_up,-0.0798335234536496,root,In01
grey60,minusN_root_FC_down,-0.042463706230505285,root,In01
grey60,minusN_root_FC_up,-0.05033227109397213,root,In01
grey60,minusN_whole_FC_up,-0.04532360079316328,root,In01
grey60,minusPi_root_FC_down,-0.004389846060907417,root,In01
grey60,minusPi_root_FC_up,-0.0023739427289736588,root,In01
grey60,minusPi_shoot_FC_down,-0.12009453331497943,root,In01
grey60,minusPi_shoot_FC_up,-0.07774515624263048,root,In01
grey60,plusMg_root_FC_up,-0.2146236609517983,root,In01
grey60,plusMg_shoot_FC_down,-0.033675644996321315,root,In01
grey60,plusMg_shoot_FC_up,-0.07152106983154174,root,In01
ivory,heat_root_FC_down,-0.017858642082136687,root,In01
ivory,minusMg_shoot_FC_down,-0.040727783579126375,root,In01
ivory,minusMg_shoot_FC_up,-0.1305193669343604,root,In01
ivory,minusN_root_FC_down,-0.1629834167110709,root,In01
ivory,minusN_root_FC_up,-0.21646289271479763,root,In01
ivory,minusPi_shoot_FC_down,-0.06626194778290127,root,In01
ivory,plusMg_root_FC_down,-0.18588151800249833,root,In01
lightsteelblue1,cold_root_FC_down,-0.1720140413439352,root,In01
lightsteelblue1,cold_shoot_FC_up,-0.06101144483211459,root,In01
lightsteelblue1,heat_root_FC_down,-0.07764196377024435,root,In01
lightsteelblue1,heat_shoot_FC_down,-0.02918565547862025,root,In01
lightsteelblue1,minusFe_root_FC_down,-0.10562059462638068,root,In01
lightsteelblue1,minusMg_shoot_FC_down,-0.053879132828872106,root,In01
lightsteelblue1,minusMg_shoot_FC_up,-0.06408049856320423,root,In01
lightsteelblue1,minusP_root_FC_up,-0.04303601631324571,root,In01
lightsteelblue1,minusPi_shoot_FC_down,-0.09464466654627768,root,In01
lightsteelblue1,plusMg_shoot_FC_up,-0.044007916832110465,root,In01
magenta,cold_root_FC_down,0.028257422903971048,root,In01
magenta,cold_shoot_FC_down,0.0386758625210514,root,In01
magenta,cold_shoot_FC_up,0.006435471200062107,root,In01
magenta,heat_root_FC_down,-0.002649305528660812,root,In01
magenta,heat_shoot_FC_up,0.037698748049587776,root,In01
magenta,minusFe_root_FC_down,-0.017972589192936646,root,In01
magenta,minusFe_root_FC_up,-0.034431494498580933,root,In01
magenta,minusK_root_FC_up,0.005650137306553154,root,In01
magenta,minusMg_shoot_FC_down,-0.005660291669737037,root,In01
magenta,minusMg_shoot_FC_up,0.013365582623955256,root,In01
magenta,minusMn_root_FC_down,0.09060099950261193,root,In01
magenta,minusN_root_FC_down,-0.029482413735799996,root,In01
magenta,minusN_root_FC_up,8.377211798435338e-4,root,In01
magenta,minusPi_root_FC_down,-0.01675474854709148,root,In01
magenta,minusPi_root_FC_up,0.05066086737931473,root,In01
magenta,minusPi_shoot_FC_down,0.05063377175637892,root,In01
magenta,minusPi_shoot_FC_up,0.043708977666193,root,In01
magenta,plusMg_root_FC_up,0.028867167314178887,root,In01
magenta,plusMg_shoot_FC_down,-0.015761924889414185,root,In01
magenta,plusMg_shoot_FC_up,0.01084876427012568,root,In01
orange,cold_root_FC_down,-0.03031870732650241,root,In01
orange,cold_shoot_FC_down,-0.03122501446209925,root,In01
orange,cold_shoot_FC_up,0.030662889042562712,root,In01
orange,heat_root_FC_up,0.023047430740559767,root,In01
orange,heat_shoot_FC_down,0.04407955046202185,root,In01
orange,heat_shoot_FC_up,-0.005146733033829339,root,In01
orange,minusMg_root_FC_down,0.019974986608943406,root,In01
orange,minusMg_shoot_FC_down,-0.046070943898146186,root,In01
orange,minusMg_shoot_FC_up,0.017644990395988276,root,In01
orange,minusPi_root_FC_up,-0.004934322905089733,root,In01
orange,minusPi_shoot_FC_down,-0.025101075743860255,root,In01
orange,plusMg_shoot_FC_down,-0.048101762380468545,root,In01
orange,plusMg_shoot_FC_up,-0.07259155306777756,root,In01
orangered4,cold_root_FC_up,0.15941248820060003,root,In01
orangered4,cold_shoot_FC_down,-0.0714135765282286,root,In01
orangered4,heat_shoot_FC_up,-0.06674266410501274,root,In01
orangered4,minusFe_root_FC_down,0.11849002312066817,root,In01
orangered4,minusMg_shoot_FC_up,0.012791247106215478,root,In01
orangered4,minusN_root_FC_up,0.06885930310859034,root,In01
orangered4,minusPi_root_FC_up,0.1372702165159753,root,In01
orangered4,plusMg_shoot_FC_down,-0.01568815458255005,root,In01
paleturquoise,cold_root_FC_down,0.06879903405445999,root,In01
paleturquoise,cold_shoot_FC_down,0.06144254242848647,root,In01
paleturquoise,heat_root_FC_down,0.054606263466848166,root,In01
paleturquoise,heat_root_FC_up,0.0337326775661752,root,In01
paleturquoise,heat_shoot_FC_down,0.06351048373079793,root,In01
paleturquoise,heat_shoot_FC_up,-0.02284648277338761,root,In01
paleturquoise,minusFe_root_FC_down,0.07454284697396918,root,In01
paleturquoise,minusFe_root_FC_up,0.10810484964652703,root,In01
paleturquoise,minusMg_shoot_FC_down,0.05314313925540959,root,In01
paleturquoise,minusMg_shoot_FC_up,0.048518322489479036,root,In01
paleturquoise,minusN_root_FC_down,0.0801436132945565,root,In01
paleturquoise,minusN_root_FC_up,0.10237463580836073,root,In01
paleturquoise,minusP_root_FC_up,0.11681924299865856,root,In01
paleturquoise,minusPi_shoot_FC_down,0.0034041756449097477,root,In01
paleturquoise,minusPi_shoot_FC_up,0.029450813422516754,root,In01
paleturquoise,plusMg_root_FC_down,-0.012466439075071235,root,In01
paleturquoise,plusMg_root_FC_up,0.06997504149124369,root,In01
paleturquoise,plusMg_shoot_FC_down,0.13280793175132516,root,In01
paleturquoise,plusMg_shoot_FC_up,0.06935202467845626,root,In01
plum1,cold_root_FC_down,0.006756292691500218,root,In01
plum1,cold_root_FC_up,-0.07628943980649178,root,In01
plum1,cold_shoot_FC_down,-0.08070861931624869,root,In01
plum1,cold_shoot_FC_up,-0.04115943060108175,root,In01
plum1,heat_root_FC_down,-0.013996414324527166,root,In01
plum1,heat_shoot_FC_down,-0.03767788360309356,root,In01
plum1,heat_shoot_FC_up,-0.04472553213951515,root,In01
plum1,minusFe_root_FC_down,-0.12550582803739746,root,In01
plum1,minusK_root_FC_down,-0.011085694080233672,root,In01
plum1,minusK_root_FC_up,-0.09613878224616101,root,In01
plum1,minusMg_shoot_FC_down,-0.012632168877156843,root,In01
plum1,minusMg_shoot_FC_up,-0.013379190396798083,root,In01
plum1,minusMn_root_FC_up,-0.01734026484979032,root,In01
plum1,minusN_root_FC_up,-0.033686804657079926,root,In01
plum1,minusN_whole_FC_up,0.011661212781520868,root,In01
plum1,minusP_root_FC_up,0.02342801949321375,root,In01
plum1,minusPi_shoot_FC_down,-0.008698214295268996,root,In01
plum1,minusPi_shoot_FC_up,0.020498377098149306,root,In01
plum1,plusMg_root_FC_down,-0.07920811723539259,root,In01
