transcript_ID,wyo_leaf_R500_10_417_S65,wyo_leaf_R500_10_419_S66,wyo_leaf_R500_12_505_S68,wyo_leaf_R500_12_509_S67,wyo_leaf_R500_2_50_S9,wyo_leaf_R500_2_73_S10,wyo_leaf_R500_4_137_S11,wyo_leaf_R500_4_172_S12,wyo_leaf_R500_5_193_S13,wyo_leaf_R500_5_210_S14,wyo_leaf_R500_7_281_S15,wyo_leaf_R500_7_297_S16
BraA05g012290.3C,6.075246728415773,5.1515139966718895,4.759562935829399,4.827571708764477,4.435549349984694,5.520947752037082,5.449326835785332,5.275678646577045,5.480187090200051,4.956154344233869,5.20686951719107,4.625934013408916
BraA05g012310.3C,1.7137902693417735,0.93428328045122,1.157526921749301,1.9888526157975375,1.360261222680457,3.5112325972038705,2.939465790304894,3.335057193655977,-1.7959373150741866,1.6741189764700188,1.8376357075253507,2.691029041630801
BraA05g012330.3C,-1.4561347321005387,-1.3876448144361422,-0.06486549958714702,-0.12662460162239855,0.8748343955102151,2.002218949716013,1.2232587563054855,1.9658233839902577,1.0114176069834178,-0.20035014144612234,0.9896388009704006,-1.3964337996195384
BraA05g012370.3C,0.8657933627868234,1.419710107621462,0.6721000945790588,2.375875738906785,-1.4470936993771473,2.549706745018506,1.2232587563054855,2.468323724519441,-0.21097481435303053,2.462614871276307,1.4750656281406425,2.691029041630801
BraA05g012390.3C,4.376755282064202,4.952205188448483,4.616958540386598,4.171055947018287,4.618995491080625,4.279059155074837,4.481993024705654,4.570685442149119,4.226430497954268,4.928932875498845,4.971491454260141,5.046509696229189
BraA05g012420.3C,5.312049592676387,5.021746121701559,5.244989762999641,5.002658415322568,5.182262920702462,4.7775126625413185,4.719684582424985,4.755900314616026,5.074427404509218,5.085052077416126,4.449070419607698,5.345033186781609
BraA05g012450.3C,5.961717782785359,6.488872132128858,6.6493800180789755,7.026505157276936,6.656194109034875,6.897968987719331,7.413083315185503,6.811313434934633,6.8150874822331655,6.594065724903984,6.791832017912226,7.058893420685022
BraA05g012500.3C,2.0032968865367584,0.93428328045122,1.8096036183289939,0.6103409925438077,1.722831302065165,2.8253411876319334,2.3227944298564003,3.335057193655977,2.291525526176153,2.1215779534412404,0.9896388009704006,3.35845370254393
BraA05g012520.3C,4.137030173314583,4.0386199402659555,4.788473502091554,4.731356393505173,3.3650923361009006,3.218026555264934,3.377475306068664,3.207900438837365,4.115828556490491,3.8002388387869583,4.076597119935407,3.1796928429574494
BraA05g012610.3C,1.3512201899570653,1.419710107621462,2.0506117178327887,-1.7115871023435545,0.8748343955102151,-0.11325826770392322,1.2232587563054855,2.2877514788776203,1.3739876863681255,1.0220422798903257,0.2526732068041944,1.4109211224380656
BraA05g012650.3C,4.932499808526263,2.8955435743262536,3.563426728208512,3.8025938746361194,3.9042985895789677,2.6141757623869486,3.218828038294931,3.2872993635963814,3.377756209152551,3.900510920150639,3.7664106969923865,4.15608099235185
BraA05g012660.3C,4.1585751120146695,3.0046726083426183,3.39456611905015,2.375875738906785,4.044759396952528,3.056666733738389,3.2738848293754534,3.9354497349467388,4.470849225620714,2.302150199083061,2.3681504242241305,2.851493713824047
BraA05g012670.3C,0.12882776862061743,0.93428328045122,-0.06486549958714702,0.6103409925438077,1.722831302065165,2.38924207282526,1.2232587563054855,2.081300601410194,1.6634943035631107,0.5366154527200842,-1.3322892939169617,1.773491201822774
