metabolite,estimate_trt_(Intercept),estimate_trt_trtlive,estimate_trt_genotypeR500,estimate_trt_trtlive:genotypeR500,p.value_trt_trtlive,p.value_trt_genotypeR500,p.value_trt_trtlive:genotypeR500,estimate_leaf_(Intercept),estimate_leaf_value_scale,p.value_leaf_value_scale,tissue,FDR_trt_trtlive,FDR_trt_genotypeR500,FDR_trt_trtlive:genotypeR500,FDR_leaf_value_scale,sig.both
met_amt_root_tagatose,1618.1666666666667,-513.9999999999999,-483.9999999999992,290.1666666666658,0.20174663095581344,0.22826075735139295,0.6040478173517413,0.08808717346176755,-0.06957795116666601,0.7425203429956952,root,0.39452674498025736,0.46176888843500186,0.8815948038300948,0.957658647600109,FALSE
met_amt_root_sucrose,88420.33333333339,189809.99999999988,700529.8333333331,-134271.9999999998,0.5922212877778829,0.058226761784474196,0.7881928454530582,0.08808717346176756,0.24432448443259216,0.2417528720750904,root,0.7552967148471549,0.200939413217009,0.9062134619097066,0.8921241875669118,FALSE
met_amt_root_succinic acid,114091.66666666669,-49043.83333333333,-87185.49999999999,57985.8333333333,0.013897589855792829,1.1084213388878615e-4,0.03557180911338185,0.08808717346176755,0.031257626706288615,0.8827871200445953,root,0.10196391597203328,0.0048770538911065905,0.5027564467269672,0.957658647600109,FALSE
met_amt_root_stigmasterol,601.6666666666665,-291.4999999999999,28.666666666667012,38.99999999999966,0.10194827176441909,0.8678218165593925,0.8727984219983242,0.08808717346176756,-0.10943171412385518,0.60469925232775,root,0.31554563964440346,0.9469675582211153,0.9154392743649112,0.957658647600109,FALSE
met_amt_root_stearic acid,404451.9999999999,-213545.16666666666,-87127.66666666656,103692.3333333333,0.043161447990851046,0.3888052240329648,0.46709055161236746,0.08808717346176755,-0.09035173003407236,0.6693992787116675,root,0.2162868850137805,0.6277955910990992,0.830383202866431,0.957658647600109,FALSE
met_amt_root_spermidine,624.1666666666666,-324.16666666666663,-18.999999999999435,122.49999999999945,0.17032935242605757,0.9343880662663389,0.7078990106319106,0.08808717346176757,-0.2511262583989711,0.22846690612747977,root,0.3672696700199462,0.9729799161614506,0.9062134619097066,0.8921241875669118,FALSE
met_amt_root_sinapinic acid,689.1666666666669,267.8333333333335,-185.1666666666664,-299.66666666666697,0.23965837002901014,0.4120013576640257,0.3490937725133074,0.08808717346176755,-0.02331497447014252,0.9124407461369678,root,0.4304068686235284,0.6432400331895145,0.7992188077834126,0.9694147577665576,FALSE
met_amt_root_shikimic acid,15008.33333333334,4030.6666666666692,-5158.333333333326,628.3333333333248,0.07461190091497669,0.02585074365677594,0.8378390862210802,0.08808717346176759,0.3327453211603618,0.10582961510113019,root,0.27939775661778504,0.11972976009454121,0.9102449331784574,0.7760838440749547,FALSE
met_amt_root_serine,130930.66666666667,45517.16666666668,-33292.33333333326,-42901.000000000044,0.187021791767017,0.3295780262475051,0.3733672692129919,0.08808717346176755,-0.05348633632344098,0.8007244557955273,root,0.374043583534034,0.586875444166363,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_saccharic acid,1198.8333333333335,105.33333333333327,125.00000000000026,-366.8333333333335,0.7203741686182681,0.671193712675614,0.38193237028258253,0.08808717346176753,0.13182679778609635,0.5323135198691372,root,0.8452390245121012,0.824069717988143,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_ribose,286225.8333333334,-126333.49999999999,-121022.99999999993,99497.83333333326,0.0015602093403116434,0.002229639287189631,0.05504445821020924,0.08808717346176756,-0.27530393632017913,0.18519980898277105,root,0.024963349444986294,0.023580455647298725,0.5382124802776015,0.8921241875669118,FALSE
met_amt_root_ribonic acid,988.0000000000003,-72.83333333333339,176.66666666666686,2.4999999999998654,0.74373953795364,0.430840562044159,0.9936606542767186,0.08808717346176756,0.07336042079678735,0.729022866452048,root,0.8517838104707895,0.6432400331895145,0.9936606542767186,0.957658647600109,FALSE
met_amt_root_ribitol,3082.3333333333335,-701.166666666667,1522.8333333333328,326.83333333333366,0.3634999030508975,0.05702045842006254,0.7623884328731307,0.08808717346176755,0.012514170776083236,0.9529404228173524,root,0.5287271317103964,0.20071201363862015,0.9062134619097066,0.9865736142109061,FALSE
met_amt_root_raffinose,3172.6666666666633,1590.4999999999795,43081.166666666664,-22510.333333333314,0.9352558079967513,0.037504361092184094,0.42007156408648183,0.08808717346176752,0.2920367657836238,0.15878536346568833,root,0.9639376680452669,0.15001744436873637,0.8124461019694593,0.8443341427577556,FALSE
met_amt_root_quinic acid,2329.5,170.00000000000043,-1856.6666666666654,-214.00000000000082,0.5168524805193562,5.622451532130497e-7,0.5635198555440941,0.08808717346176753,0.12045181912230075,0.568567103027745,root,0.6839551621910277,9.895514696549676e-5,0.8776946422633678,0.957658647600109,FALSE
met_amt_root_pyruvic acid,48726.16666666668,-24756.83333333333,-27184.666666666657,42758.333333333314,0.09302951795790888,0.06702376666024555,0.043604839822724624,0.08808717346176755,-0.10620437796387186,0.6154590123222281,root,0.3089282105772069,0.20992503851288646,0.5298649600177656,0.957658647600109,FALSE
met_amt_root_pyrrole-2-carboxylic acid,4306.500000000001,-2596.5000000000023,5351.333333333334,-4848.499999999999,0.2999749091483536,0.04029636723608425,0.17536471412363508,0.08808717346176756,-0.12729896027256682,0.5466130406425033,root,0.49760503308161325,0.1541774050771919,0.717771853157204,0.957658647600109,FALSE
met_amt_root_putrescine,22991.33333333334,-13190.000000000002,-10539.33333333333,7873.166666666663,0.024872472615636302,0.06685768781335727,0.31817344560389066,0.08808717346176755,-0.31752851517336367,0.1238262077429491,root,0.16213167334636996,0.20992503851288646,0.7992188077834126,0.8071634282503348,FALSE
met_amt_root_pseudo uridine,9274.666666666668,-3107.8333333333335,-3401.8333333333303,1703.6666666666642,0.045104565916523356,0.029793345992913965,0.4171677804173338,0.0880871734617675,-0.6148086274735236,0.0010887238489252484,root,0.2162868850137805,0.12898864729186837,0.8124461019694593,0.16938060700611948,FALSE
"met_amt_root_propane-1,3-diol NIST",7299.833333333332,-3912.8333333333317,-1123.8333333333305,857.6666666666646,0.18473398050531226,0.6973480135303557,0.8335478394733012,0.08808717346176755,-0.021337596850953867,0.9198424121989495,root,0.37371471918316046,0.8349200706213783,0.9102449331784574,0.9694147577665576,FALSE
met_amt_root_proline,521745.5000000008,-273284.1666666681,1648144.4999999984,-1501146.833333331,0.6882286880871108,0.02334720584969684,0.12947488675836888,0.08808717346176753,-0.23299387864709603,0.2649866083578899,root,0.8240016945804864,0.11414189526518456,0.7121118771710289,0.914463589627228,FALSE
met_amt_root_phytol,910.6666666666669,-315.49999999999983,-17.833333333332845,-104.83333333333378,0.23359651413169158,0.9453384412705004,0.7758623762335122,0.08808717346176755,0.0338001971635957,0.8733248213508309,root,0.42384522151729603,0.9729799161614506,0.9062134619097066,0.957658647600109,FALSE
met_amt_root_phosphate,70429.00000000001,172437.00000000006,20034.33333333335,38446.833333333285,0.01618854943309923,0.7634431197354256,0.6832724278084408,0.08808717346176756,0.20509362461651298,0.32809388643960447,root,0.11396738800901858,0.8839867702199665,0.9062134619097066,0.957658647600109,FALSE
met_amt_root_phenylpyruvate,7740.000000000001,-6326,-6174.499999999997,5980.499999999996,0.1256187554625506,0.13440087293727693,0.29799874357534795,0.08808717346176756,-0.05235137491464708,0.804872726412556,root,0.34341557724882826,0.3428196179269672,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_phenylethylamine,37717.33333333334,39823.500000000015,-13212.833333333321,-39688.500000000015,0.0534710810683532,0.50374873868849,0.163609281730528,0.08808717346176753,-0.47421892756005735,0.017017154013554164,root,0.2295343967812235,0.6966186040835276,0.717771853157204,0.33917131985226273,FALSE
met_amt_root_phenylalanine,46642.66666666668,5306.166666666669,-19583.666666666657,5836.333333333323,0.5340386751943023,0.030048491698673883,0.627966222562094,0.08808717346176755,-0.29345977099640497,0.15666846432906456,root,0.7014239315984866,0.12898864729186837,0.8985532940725898,0.8443341427577556,FALSE
met_amt_root_phenol,1946.6666666666663,-1071.5,-43.49999999999885,245.6666666666655,0.10224619406251914,0.9452603649650988,0.7841309417369788,0.08808717346176755,0.022726295918763368,0.9146435606891659,root,0.31554563964440346,0.9729799161614506,0.9062134619097066,0.9694147577665576,FALSE
met_amt_root_pentitol,1078.8333333333335,-495,-300.66666666666646,461.8333333333331,0.030411796746738103,0.1724284764392879,0.13997163109964567,0.08808717346176757,0.17252613549012336,0.4122379170609628,root,0.17576871380830905,0.40482143661257647,0.717771853157204,0.957658647600109,FALSE
met_amt_root_pelargonic acid,7856.833333333336,-4282.499999999999,-3608.9999999999955,3101.166666666662,0.0454694019631243,0.08731500125252832,0.28764658816011035,0.0880871734617675,0.13983125117305617,0.507473878585675,root,0.2162868850137805,0.24392762254674577,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_palmitic acid,84423.66666666667,-40307.83333333332,-16889.499999999956,17580.166666666624,0.041197038045203645,0.3714239149536437,0.5086594578702484,0.08808717346176752,-0.09163067036374134,0.6649836743813001,root,0.21325525576340712,0.6169633387552332,0.8445666470298464,0.957658647600109,FALSE
met_amt_root_oxoproline,1086701.3333333335,-198147.99999999997,-331380.49999999965,86460.33333333305,0.23280233851072707,0.05288081265288389,0.7082095558907417,0.08808717346176753,-0.07354923090362189,0.7283511160890057,root,0.42384522151729603,0.19094947976686083,0.9062134619097066,0.957658647600109,FALSE
met_amt_root_ornithine,22650.833333333347,15627.333333333334,-14325.166666666668,-11761.666666666672,0.004440930072763244,0.008126897141027323,0.10350912982579309,0.08808717346176755,0.20830554921623365,0.32040229586781205,root,0.05582883520045221,0.05959724570086703,0.6965188108139022,0.957658647600109,FALSE
met_amt_root_oleic acid,1167.3333333333337,-350.3333333333332,-304.99999999999915,166.66666666666586,0.1554877048589543,0.21344250807274043,0.6249149702924915,0.08808717346176756,-0.35462863220478996,0.08343402471981821,root,0.35630222656434,0.45810981492815095,0.8985532940725898,0.6711332878824972,FALSE
met_amt_root_octanol NIST,2520.8333333333335,-1218.1666666666663,-493.8333333333315,617.1666666666646,0.05807883758020381,0.42469415110424324,0.4797449973522806,0.08808717346176755,0.013612980230845586,0.9488134098663139,root,0.2433779860503779,0.6432400331895145,0.8425630743580251,0.9865736142109061,FALSE
met_amt_root_octadecanol,1515.5000000000005,-531.666666666667,-410.49999999999926,63.166666666666046,0.09188028591623332,0.18678604203983815,0.8832456343949229,0.08808717346176755,0.01917250832525258,0.9279541047762216,root,0.3089282105772069,0.41375082883446646,0.9193269599567776,0.9721423954798513,FALSE
met_amt_root_nicotinamide,4175.166666666668,500.16666666666686,-476.99999999999795,-471.000000000002,0.43755388201988843,0.4587642325196791,0.6036576191305816,0.08808717346176755,-0.033424815894626876,0.8747207922525644,root,0.597350348469298,0.6618238108480617,0.8815948038300948,0.957658647600109,FALSE
met_amt_root_N-acetylornithine,1388.6666666666672,-677.6666666666669,-513.333333333333,707.1666666666664,0.030959262091236252,0.09399844970749535,0.10222330856261214,0.08808717346176756,-0.2738096683972381,0.18769714367669188,root,0.17576871380830905,0.25066253255332094,0.6965188108139022,0.8921241875669118,FALSE
met_amt_root_N-acetylmannosamine,6513.666666666668,-1389.4999999999998,-3450.833333333331,1869.9999999999975,0.1516920599065219,0.0014115969040720392,0.1714635177164564,0.08808717346176759,0.17029115350459975,0.4184147860551266,root,0.35597070058063807,0.017260724867039803,0.717771853157204,0.957658647600109,FALSE
met_amt_root_n-acetyl-d-hexosamine,12321.666666666668,1267.8333333333362,4185.333333333335,-1203.0000000000005,0.795009047829915,0.3950414995285947,0.8615491374389406,0.08808717346176761,0.383395221418076,0.05966517342221846,root,0.8860789942066281,0.6320663992457516,0.9154392743649112,0.6711332878824972,FALSE
met_amt_root_myristic acid,1883.166666666667,-599.1666666666665,-630.8333333333326,344.3333333333326,0.07836055541709937,0.06491664199705402,0.4596875116367616,0.08808717346176753,-0.06997487303377747,0.7411004152735441,root,0.28732203652936433,0.20992503851288646,0.830383202866431,0.957658647600109,FALSE
met_amt_root_myo-inositol,337759.8333333334,145657.00000000006,154926.33333333343,57818.66666666656,0.37411518791006615,0.3451077559517687,0.8011925476688109,0.08808717346176755,-0.0481942695970316,0.8201097747382019,root,0.5353192932696882,0.6013758915595177,0.9062134619097066,0.957658647600109,FALSE
met_amt_root_mucic acid,1376.0000000000002,538.5000000000001,-304.8333333333334,-592.9999999999999,0.12204203267272865,0.3715801926594018,0.22312195097091908,0.08808717346176755,0.11442167804193636,0.5882196780628588,root,0.34341557724882826,0.6169633387552332,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_methyl O-D-galactopyranoside,16608.166666666664,-10425.33333333333,-11098.666666666662,8581.999999999995,0.11804940849586484,0.09744216826654704,0.3530970415276252,0.08808717346176753,0.22527590004694625,0.28160433966977805,root,0.34060157205364283,0.2559674867897355,0.7992188077834126,0.9351389392807724,FALSE
met_amt_root_methionine sulfoxide,2778.5,93.66666666666671,-652.6666666666666,-169.00000000000006,0.7954572788900411,0.08210441308979237,0.7409829607839473,0.08808717346176755,0.0695236468981259,0.7427146717670973,root,0.8860789942066281,0.23307059199682997,0.9062134619097066,0.957658647600109,FALSE
met_amt_root_methionine,29767.500000000004,1898.5000000000016,-14226.833333333328,2287.666666666662,0.7453108341619409,0.02272672865293569,0.7818772448358964,0.08808717346176752,-0.4482128255954968,0.025203190529613506,root,0.8517838104707895,0.11414189526518456,0.9062134619097066,0.4032510484738161,FALSE
met_amt_root_methanolphosphate,52349.83333333334,45077.500000000015,6046.833333333342,11012.499999999985,0.028537495778601367,0.7548275409894382,0.6878157240486235,0.08808717346176755,0.04051581063488552,0.8484164804001848,root,0.17319307782875312,0.87979898817312,0.9062134619097066,0.957658647600109,FALSE
met_amt_root_melibiose,374.83333333333337,-172.50000000000006,312.0000000000003,303.8333333333332,0.30252124170302624,0.07001318090665701,0.202364716278048,0.08808717346176755,-0.031834651447579694,0.8806382832815214,root,0.49760503308161325,0.21083188821572243,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_melezitose,553.3333333333334,-341.6666666666666,172.66666666666723,2.99999999999949,0.09178954087582943,0.38141353632248376,0.9913355151911531,0.08808717346176753,-0.18787556600820418,0.37119746109125296,root,0.3089282105772069,0.6215627999329365,0.9936606542767186,0.957658647600109,FALSE
met_amt_root_maltotriose,549.6666666666671,-272.5000000000005,1366.1666666666665,-1262.333333333333,0.7885275899348712,0.1880685585611211,0.38380626974907694,0.08808717346176755,0.11672854054191546,0.5806670499303683,root,0.8860789942066281,0.41375082883446646,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_maltose,21927.666666666668,1990.333333333336,-1745.999999999999,-12624.66666666667,0.8394909199975393,0.8589572223412326,0.36835747155325493,0.08808717346176755,-0.06443433568227348,0.760993049901362,root,0.9177043597488629,0.9469675582211153,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_malonic acid,665.1666666666667,-266.3333333333333,9.833333333333655,76.99999999999966,0.131529811834212,0.9542792513340366,0.7511950380917842,0.08808717346176752,-0.21292386132639857,0.3095367696174206,root,0.34341557724882826,0.9764717920627352,0.9062134619097066,0.957658647600109,FALSE
met_amt_root_malic acid,2208024.333333335,-152559.33333333334,-287322.1666666656,792356.9999999991,0.7003856988170143,0.47074440899805403,0.16711577539960637,0.0880871734617675,0.33352545581169407,0.10496207027061201,root,0.8328324264278044,0.6681533547069154,0.717771853157204,0.7760838440749547,FALSE
met_amt_root_maleimide,1371.833333333334,-52.3333333333333,-1.666666666665978,-162.5000000000006,0.8583972269599627,0.9954646039404801,0.6957026409172336,0.08808717346176757,0.16369114287502023,0.4369479609272777,root,0.93257970336391,0.9998896008530164,0.9062134619097066,0.957658647600109,FALSE
met_amt_root_maleic acid,18448.000000000007,-6525.333333333334,-7609.666666666661,7431.833333333328,0.2118964354977857,0.148229548082733,0.3113932838855403,0.08808717346176756,0.16214526012276176,0.44135146008033144,root,0.4093277085129342,0.36725379730181423,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_lyxose,6111.999999999999,-963.3333333333352,8432.833333333332,1068.5000000000032,0.7697270762622781,0.017216908745311357,0.8183353095449678,0.08808717346176752,0.20729878571696136,0.3228013010276921,root,0.8740126801429738,0.09182351330832723,0.9062134619097066,0.957658647600109,FALSE
met_amt_root_lyxitol,3759.1666666666683,-999.0000000000007,362.66666666666765,-864.8333333333344,0.3917720442392316,0.7539457448320694,0.5979772824375522,0.08808717346176756,-0.15424921046530415,0.4642081521556285,root,0.5560635466621352,0.87979898817312,0.8815948038300948,0.957658647600109,FALSE
met_amt_root_lysine,48280.50000000002,-5699.666666666667,-18796.999999999996,13616.666666666657,0.7416624755328325,0.2833930995037326,0.5785796999682782,0.08808717346176755,-0.3704273046385537,0.06963154594373551,root,0.8517838104707895,0.5421433207897494,0.8788286683131502,0.6711332878824972,FALSE
met_amt_root_linolenic acid,4185.33333333333,-307.9999999999999,3738.6666666666706,-4282.833333333335,0.9064312979224989,0.1639529634965528,0.25557261666349695,0.08808717346176755,-0.06451088175486283,0.7607171848742496,root,0.9552808888285019,0.3952838571971684,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_linoleic acid,741.5,-321.50000000000006,350.66666666666725,-138.83333333333385,0.34688759408922953,0.3059180985123414,0.7716731694266903,0.08808717346176755,-0.0374261762772608,0.8598599692558401,root,0.5287271317103964,0.5667535298754957,0.9062134619097066,0.957658647600109,FALSE
met_amt_root_lignoceric acid,1901.8333333333335,-1025.666666666667,-87.33333333333242,161.3333333333324,0.11376013117641232,0.8894165923216555,0.8559015532021368,0.08808717346176755,-0.04214462120070059,0.842395429639115,root,0.33369638478414276,0.9542388730962086,0.9154392743649112,0.957658647600109,FALSE
met_amt_root_levoglucosan,2252.333333333334,-1088.1666666666667,-547.8333333333322,843.1666666666657,0.1236370906028138,0.427896863937432,0.3889386653638762,0.08808717346176755,0.10513606898217337,0.6190378472824529,root,0.34341557724882826,0.6432400331895145,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_leucine,143776.5,-21030.16666666665,-52744.33333333329,49064.833333333285,0.6160587706546168,0.2160404240854348,0.41065037900439283,0.08808717346176761,-0.48965881763624775,0.013285762046115274,root,0.7721505291598871,0.45810981492815095,0.8124461019694593,0.33404201715946974,FALSE
met_amt_root_lactulose,8620.999999999998,-5937.666666666657,51179.833333333394,-39859.16666666672,0.8276694604892881,0.07179150785105284,0.30760893691769475,0.08808717346176756,0.11360927372631927,0.5908894867942178,root,0.910436406538217,0.21083188821572243,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_lactic acid,9508.833333333334,-4480.500000000001,-2814.8333333333303,817.8333333333311,0.15588222412189875,0.36527354589608185,0.8509701316225017,0.08808717346176753,-0.0648279849197677,0.7595746758529273,root,0.35630222656434,0.6169633387552332,0.9154392743649112,0.957658647600109,FALSE
met_amt_root_isothreonic acid,2293.166666666667,920.5000000000001,-203.83333333333323,-200.5000000000002,0.06865674364797422,0.6745686044369987,0.7699899434061366,0.08808717346176755,-0.0696390707201964,0.742301643861857,root,0.27085339760765464,0.824069717988143,0.9062134619097066,0.957658647600109,FALSE
met_amt_root_isoribose,2966.166666666667,-806.833333333333,-1619.999999999999,832.6666666666658,0.19321583872470713,0.013672995144691759,0.3375533647150156,0.08808717346176755,-0.07903494213732495,0.7089205051026257,root,0.3820897484893085,0.07604603601978954,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_isoleucine,117971.66666666667,-22649.33333333333,-18895.666666666642,19378.666666666642,0.33961421554378135,0.42402157181770794,0.5605718087081104,0.08808717346176752,-0.5161120451307523,0.008461885353922425,root,0.5287271317103964,0.6432400331895145,0.8776946422633678,0.2966672018733061,FALSE
met_amt_root_isohexonic acid,1063,166.16666666666669,325.66666666666697,-434.1666666666669,0.4378306531394287,0.13643458356102417,0.15908960552642998,0.08808717346176752,0.3099105418974827,0.1336263847889513,root,0.597350348469298,0.34303552438200363,0.717771853157204,0.8109739214777734,FALSE
met_amt_root_isocitric acid,32020.33333333334,19904.00000000001,-20518.16666666666,-16554.500000000015,6.626581360340838e-4,4.955999985709779e-4,0.02810278711734622,0.08808717346176755,0.17828143658437787,0.39656549056333523,root,0.02081321765579367,0.007929599977135646,0.49756186385869683,0.957658647600109,FALSE
met_amt_root_inulotriose,481.3333333333336,-251.33333333333331,151.33333333333343,-82.66666666666679,0.13596563259334649,0.3607164387443468,0.7216441986185318,0.08808717346176756,0.13827201970613315,0.5122677050050815,root,0.34341557724882826,0.6169633387552332,0.9062134619097066,0.957658647600109,FALSE
met_amt_root_inositol-4-monophosphate,662.9999999999998,368.6666666666669,160.00000000000054,-72.6666666666672,0.2620854057858405,0.6219425078603378,0.8738283982574152,0.08808717346176756,0.1909385155276362,0.36330063034503135,root,0.4612703141830793,0.7874955495210032,0.9154392743649112,0.957658647600109,FALSE
met_amt_root_hypoxanthine,3442.333333333334,859.1666666666662,202.4999999999992,-2565.3333333333326,0.5754835859954845,0.8945989435276955,0.24340623646119386,0.08808717346176756,-0.24372990042585124,0.24293779842506913,root,0.7447434642294506,0.9542388730962086,0.7992188077834126,0.8921241875669118,FALSE
met_amt_root_hydroxylamine,502812.8333333334,-328534.99999999994,-204246.83333333308,226706.83333333314,0.025891088742966598,0.15024018980528764,0.25409207834910497,0.08808717346176755,-0.06532752198233402,0.7577758555596026,root,0.16274398638436147,0.36725379730181423,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_hydroxycarbamate NIST,5762.666666666668,-2868.6666666666665,-2744.9999999999973,3005.3333333333308,0.006850515388227917,0.0091670483264495,0.03713541936051462,0.08808717346176753,0.07999973916868171,0.705520901054697,root,0.06959690208999036,0.06205386559442738,0.5027564467269672,0.957658647600109,FALSE
met_amt_root_homoserine,897.6666666666669,-157.33333333333343,-113.66666666666649,-100.33333333333339,0.36042241213587445,0.5066317120607473,0.6774653477456793,0.08808717346176755,-0.030147760867160475,0.8869224974932828,root,0.5287271317103964,0.6966186040835276,0.9062134619097066,0.957658647600109,FALSE
met_amt_root_homoglutamine,1307.0000000000002,223.00000000000014,-82.33333333333267,-500.16666666666725,0.6706423836735632,0.8749886595390466,0.5015034755360706,0.08808717346176755,0.21749573319453624,0.29900641881243906,root,0.8196740244899107,0.9469675582211153,0.8445666470298464,0.956820540199805,FALSE
met_amt_root_homocystine,2219.0000000000005,-687.6666666666666,-504.4999999999996,924.9999999999995,0.21820866936137479,0.362110344997832,0.24068822285308822,0.08808717346176752,-0.18345013000465504,0.38278021994073896,root,0.4129540409419566,0.6169633387552332,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_hexose-6-phosphate,1129.0000000000002,610.8333333333337,-376.83333333333314,786.3333333333329,0.3366627415406549,0.5504766211120509,0.38086010453638786,0.08808717346176753,0.2475029784903131,0.23548276368662943,root,0.5287271317103964,0.7176584097460812,0.7992188077834126,0.8921241875669118,FALSE
met_amt_root_heptadecanoic acid,4605.333333333333,-2138.666666666667,-865.3333333333319,1404.6666666666656,0.05116038442252419,0.41119398348252456,0.34683935867284954,0.08808717346176757,-0.1796165057753764,0.3929783673420626,root,0.22510569145910647,0.6432400331895145,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_guanosine,846.5000000000002,353.66666666666663,72.16666666666664,-550.1666666666666,0.09286209493788827,0.7225361295817685,0.06645013615079232,0.08808717346176755,-6.511635788390387e-5,0.9997549975552902,root,0.3089282105772069,0.8534654953449078,0.5808926208278051,0.9997549975552902,FALSE
met_amt_root_guanine,17080.33333333334,2834.83333333333,-3988.8333333333344,-4266.666666666663,0.5854840902754237,0.4445146717078956,0.5618160751589925,0.08808717346176753,-0.5307504185849441,0.006489277137328354,root,0.7521547437114932,0.6574334640385683,0.8776946422633678,0.2966672018733061,FALSE
met_amt_root_glycyl tyrosine,574.9999999999992,4243.833333333335,92.00000000000061,-4052.333333333334,0.1588992908044652,0.9750064394406254,0.3349161459532499,0.08808717346176755,-0.08287590530069389,0.6954189221862592,root,0.3585419895075112,0.9919140655580928,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_glycolic acid,3550.833333333334,-1310.5,-1377.4999999999989,1001.6666666666654,0.04887106474218657,0.03935536930974961,0.2703765493859507,0.08808717346176756,0.11715570472285555,0.579273170925257,root,0.22054634345191887,0.1539232221892429,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_glycine,136654.5,-75183.16666666666,-69810.99999999996,60834.3333333333,0.005430025109922439,0.008965932426670212,0.08969452395487232,0.08808717346176753,-0.15964914436618305,0.4485113447980432,root,0.05973027620914683,0.06205386559442738,0.6863580963503273,0.957658647600109,FALSE
met_amt_root_glycerol-alpha-phosphate,3719.666666666667,965.8333333333339,-1573.4999999999989,4351.999999999998,0.6185978671110459,0.4197345938975242,0.12279617555147286,0.08808717346176753,0.17141759635286805,0.41529530281469484,root,0.7721505291598871,0.6432400331895145,0.697165383776104,0.957658647600109,FALSE
met_amt_root_glycerol-3-galactoside,24900.500000000004,-14456.333333333338,-16870.33333333333,15039.666666666664,9.098316684327416e-4,1.9952359737877024e-4,0.009644600084414126,0.08808717346176756,0.2448908000665321,0.24062780290023444,root,0.02081321765579367,0.004996703232324005,0.41924919683076756,0.8921241875669118,FALSE
met_amt_root_glycerol,231866.83333333337,-44577.16666666663,-76254.99999999991,72491.99999999988,0.17423687150702052,0.025700374047681333,0.12088294519703419,0.08808717346176755,-0.2596622013062333,0.21249020048898398,root,0.3672696700199462,0.11972976009454121,0.697165383776104,0.8921241875669118,FALSE
met_amt_root_glyceric acid,562014.0000000002,267530.66666666704,1424198.8333333326,-232415.99999999953,0.6792972041925374,0.03710769246507795,0.7992572568632942,0.08808717346176755,0.04414129274508439,0.8350262533854729,root,0.8240016945804864,0.15001744436873637,0.9062134619097066,0.957658647600109,FALSE
met_amt_root_glutamine,53315.33333333338,84243.66666666663,55909.49999999994,-127338.99999999994,0.1428039944739541,0.3234431167166164,0.11865360909111784,0.08808717346176755,-0.044912213970528775,0.8321845570339225,root,0.3490764309363322,0.586875444166363,0.697165383776104,0.957658647600109,FALSE
met_amt_root_glutamic acid,172781.50000000003,-6830.833333333329,-92305.16666666667,67112.49999999999,0.8806436047882781,0.05316207107145557,0.3033007924778788,0.08808717346176753,-0.032942681591057864,0.876514288715295,root,0.9450809417240058,0.19094947976686083,0.7992188077834126,0.957658647600109,FALSE
met_amt_root_glucose-6-phosphate,2619.500000000002,3224.000000000001,-486.166666666666,4835.666666666665,0.2973034229439303,0.8734191149898203,0.26980644468757886,0.08808717346176759,0.3193572622260592,0.12155335717781297,root,0.49760503308161325,0.9469675582211153,0.7992188077834126,0.8071634282503348,FALSE
met_amt_root_glucose-1-phosphate,9554.833333333336,388.1666666666665,720.166666666669,194.83333333333104,0.8966578374803917,0.8096725546306495,0.9632247905097797,0.08808717346176752,0.2396807707429942,0.2511080295232973,root,0.95141190597284,0.9163877613037358,0.9742963398259842,0.8921241875669118,FALSE
met_amt_root_glucose,68941.49999999999,41218.666666666664,78591.49999999999,-9791.999999999978,0.172387508334695,0.0138265520035981,0.8145081867874688,0.08808717346176755,-9.701883125679832e-4,0.9963496462570582,root,0.3672696700199462,0.07604603601978954,0.9062134619097066,0.9997549975552902,FALSE
met_amt_root_gluconic acid lactone,4893.333333333339,-1228.6666666666724,9765.666666666657,8990.166666666675,0.9365530752030718,0.5289876775152227,0.6810697172329407,0.08808717346176755,-0.2385386708069214,0.2534443714678727,root,0.9639376680452669,0.709630401034401,0.9062134619097066,0.8921241875669118,FALSE
met_amt_root_gluconic acid,26914.500000000015,-12434.000000000018,14319.499999999995,-14747.33333333332,0.3680802393011885,0.30153871573386865,0.44895502360163364,0.08808717346176756,-0.3904560816815981,0.05472243902193737,root,0.5310010009590916,0.5645831273314987,0.830383202866431,0.6711332878824972,FALSE
